project,access,agent,timestamp,views
de.wikipedia.org,mobile-web,spider,2021-01-14,1106645
de.wikipedia.org,mobile-web,spider,2021-01-15,955284
de.wikipedia.org,mobile-web,spider,2021-01-16,903858
de.wikipedia.org,mobile-web,spider,2021-01-17,968788
de.wikipedia.org,mobile-web,spider,2021-01-18,996594
de.wikipedia.org,mobile-web,spider,2021-01-19,903734
de.wikipedia.org,mobile-web,spider,2021-01-20,929956
de.wikipedia.org,mobile-web,spider,2021-01-21,937062
de.wikipedia.org,mobile-web,spider,2021-01-22,748318
de.wikipedia.org,mobile-web,spider,2021-01-23,879686
de.wikipedia.org,mobile-web,spider,2021-01-24,959322
de.wikipedia.org,mobile-web,spider,2021-01-25,1007871
de.wikipedia.org,mobile-web,spider,2021-01-26,979662
de.wikipedia.org,mobile-web,spider,2021-01-27,1065444
de.wikipedia.org,mobile-web,spider,2021-01-28,1082180
de.wikipedia.org,mobile-web,spider,2021-01-29,1148514
de.wikipedia.org,mobile-web,spider,2021-01-30,1187691
de.wikipedia.org,mobile-web,spider,2021-01-31,1328102
de.wikipedia.org,mobile-web,spider,2021-02-01,1220348
de.wikipedia.org,mobile-web,spider,2021-02-02,1168080
de.wikipedia.org,mobile-web,spider,2021-02-03,1187648
de.wikipedia.org,mobile-web,spider,2021-02-04,1097439
de.wikipedia.org,mobile-web,spider,2021-02-05,963817
de.wikipedia.org,mobile-web,spider,2021-02-06,1008104
de.wikipedia.org,mobile-web,spider,2021-02-07,1026506
de.wikipedia.org,mobile-web,spider,2021-02-08,1044090
de.wikipedia.org,mobile-web,spider,2021-02-09,941855
de.wikipedia.org,mobile-web,spider,2021-02-10,982639
de.wikipedia.org,mobile-web,spider,2021-02-11,1036323
de.wikipedia.org,mobile-web,spider,2021-02-12,1019544
de.wikipedia.org,mobile-web,spider,2021-02-13,1135852
de.wikipedia.org,mobile-web,spider,2021-02-14,1124298
de.wikipedia.org,mobile-web,spider,2021-02-15,1122932
de.wikipedia.org,mobile-web,spider,2021-02-16,1109873
de.wikipedia.org,mobile-web,spider,2021-02-17,982305
de.wikipedia.org,mobile-web,spider,2021-02-18,986707
de.wikipedia.org,mobile-web,spider,2021-02-19,1005189
de.wikipedia.org,mobile-web,spider,2021-02-20,1080391
de.wikipedia.org,mobile-web,spider,2021-02-21,1062350
de.wikipedia.org,mobile-web,spider,2021-02-22,1010009
de.wikipedia.org,mobile-web,spider,2021-02-23,1164928
de.wikipedia.org,mobile-web,spider,2021-02-24,1094194
de.wikipedia.org,mobile-web,spider,2021-02-25,1127588
de.wikipedia.org,mobile-web,spider,2021-02-26,1132431
de.wikipedia.org,mobile-web,spider,2021-02-27,1074352
de.wikipedia.org,mobile-web,spider,2021-02-28,982825
de.wikipedia.org,mobile-web,spider,2021-03-01,867222
de.wikipedia.org,mobile-web,spider,2021-03-02,837485
de.wikipedia.org,mobile-web,spider,2021-03-03,1019186
de.wikipedia.org,mobile-web,spider,2021-03-04,843400
de.wikipedia.org,mobile-web,spider,2021-03-05,966496
de.wikipedia.org,mobile-web,spider,2021-03-06,935057
de.wikipedia.org,mobile-web,spider,2021-03-07,1098921
de.wikipedia.org,mobile-web,spider,2021-03-08,1232217
de.wikipedia.org,mobile-web,spider,2021-03-09,1125507
de.wikipedia.org,mobile-web,spider,2021-03-10,1036510
de.wikipedia.org,mobile-web,spider,2021-03-11,1019715
de.wikipedia.org,mobile-web,spider,2021-03-12,1010961
de.wikipedia.org,mobile-web,spider,2021-03-13,971660
de.wikipedia.org,mobile-web,spider,2021-03-14,868016
de.wikipedia.org,mobile-web,spider,2021-03-15,741001
de.wikipedia.org,mobile-web,spider,2021-03-16,945424
de.wikipedia.org,mobile-web,spider,2021-03-17,1080061
de.wikipedia.org,mobile-web,spider,2021-03-18,928364
de.wikipedia.org,mobile-web,spider,2021-03-19,1059025
de.wikipedia.org,mobile-web,spider,2021-03-20,1689742
de.wikipedia.org,mobile-web,spider,2021-03-21,1868728
de.wikipedia.org,mobile-web,spider,2021-03-22,1276835
de.wikipedia.org,mobile-web,spider,2021-03-23,1372493
de.wikipedia.org,mobile-web,spider,2021-03-24,1833887
de.wikipedia.org,mobile-web,spider,2021-03-25,1537583
de.wikipedia.org,mobile-web,spider,2021-03-26,1420546
de.wikipedia.org,mobile-web,spider,2021-03-27,1597149
de.wikipedia.org,mobile-web,spider,2021-03-28,1053372
de.wikipedia.org,mobile-web,spider,2021-03-29,941625
de.wikipedia.org,mobile-web,spider,2021-03-30,876677
de.wikipedia.org,mobile-web,spider,2021-03-31,975589
de.wikipedia.org,mobile-web,spider,2021-04-01,847279
de.wikipedia.org,mobile-web,spider,2021-04-02,868968
de.wikipedia.org,mobile-web,spider,2021-04-03,854998
de.wikipedia.org,mobile-web,spider,2021-04-04,1129694
de.wikipedia.org,mobile-web,spider,2021-04-05,875251
de.wikipedia.org,mobile-web,spider,2021-04-06,861940
de.wikipedia.org,mobile-web,spider,2021-04-07,879128
de.wikipedia.org,mobile-web,spider,2021-04-08,873497
de.wikipedia.org,mobile-web,spider,2021-04-09,922108
de.wikipedia.org,mobile-web,spider,2021-04-10,876151
de.wikipedia.org,mobile-web,spider,2021-04-11,926491
de.wikipedia.org,mobile-web,spider,2021-04-12,894765
de.wikipedia.org,mobile-web,spider,2021-04-13,1028367
de.wikipedia.org,mobile-web,spider,2021-04-14,1039739
de.wikipedia.org,mobile-web,spider,2021-04-15,962906
de.wikipedia.org,mobile-web,spider,2021-04-16,1100665
de.wikipedia.org,mobile-web,spider,2021-04-17,1149695
de.wikipedia.org,mobile-web,spider,2021-04-18,1337295
de.wikipedia.org,mobile-web,spider,2021-04-19,1352208
de.wikipedia.org,mobile-web,spider,2021-04-20,1728261
de.wikipedia.org,mobile-web,spider,2021-04-21,1600377
de.wikipedia.org,mobile-web,spider,2021-04-22,1711776
de.wikipedia.org,mobile-web,spider,2021-04-23,1887448
de.wikipedia.org,mobile-web,spider,2021-04-24,1513625
de.wikipedia.org,mobile-web,spider,2021-04-25,1406982
de.wikipedia.org,mobile-web,spider,2021-04-26,1076888
de.wikipedia.org,mobile-web,spider,2021-04-27,1005056
de.wikipedia.org,mobile-web,spider,2021-04-28,1039929
de.wikipedia.org,mobile-web,spider,2021-04-29,1003462
de.wikipedia.org,mobile-web,spider,2021-04-30,923060
de.wikipedia.org,mobile-web,spider,2021-05-01,1143637
de.wikipedia.org,mobile-web,spider,2021-05-02,1423017
de.wikipedia.org,mobile-web,spider,2021-05-03,887408
de.wikipedia.org,mobile-web,spider,2021-05-04,979723
de.wikipedia.org,mobile-web,spider,2021-05-05,967464
de.wikipedia.org,mobile-web,spider,2021-05-06,1025885
de.wikipedia.org,mobile-web,spider,2021-05-07,1282702
de.wikipedia.org,mobile-web,spider,2021-05-08,1335234
de.wikipedia.org,mobile-web,spider,2021-05-09,1204679
de.wikipedia.org,mobile-web,spider,2021-05-10,1111713
de.wikipedia.org,mobile-web,spider,2021-05-11,1046088
de.wikipedia.org,mobile-web,spider,2021-05-12,1025772
de.wikipedia.org,mobile-web,spider,2021-05-13,1029540
de.wikipedia.org,mobile-web,spider,2021-05-14,1103321
de.wikipedia.org,mobile-web,spider,2021-05-15,1469003
de.wikipedia.org,mobile-web,spider,2021-05-16,1177930
de.wikipedia.org,mobile-web,spider,2021-05-17,1432751
de.wikipedia.org,mobile-web,spider,2021-05-18,1272150
de.wikipedia.org,mobile-web,spider,2021-05-19,1215920
de.wikipedia.org,mobile-web,spider,2021-05-20,1358028
de.wikipedia.org,mobile-web,spider,2021-05-21,972725
de.wikipedia.org,mobile-web,spider,2021-05-22,938750
de.wikipedia.org,mobile-web,spider,2021-05-23,884812
de.wikipedia.org,mobile-web,spider,2021-05-24,918070
de.wikipedia.org,mobile-web,spider,2021-05-25,1023761
de.wikipedia.org,mobile-web,spider,2021-05-26,1075085
de.wikipedia.org,mobile-web,spider,2021-05-27,969747
de.wikipedia.org,mobile-web,spider,2021-05-28,886172
de.wikipedia.org,mobile-web,spider,2021-05-29,856618
de.wikipedia.org,mobile-web,spider,2021-05-30,808713
de.wikipedia.org,mobile-web,spider,2021-05-31,768730
de.wikipedia.org,mobile-web,spider,2021-06-01,944268
de.wikipedia.org,mobile-web,spider,2021-06-02,1095467
de.wikipedia.org,mobile-web,spider,2021-06-03,711887
de.wikipedia.org,mobile-web,spider,2021-06-04,749868
de.wikipedia.org,mobile-web,spider,2021-06-05,1112917
de.wikipedia.org,mobile-web,spider,2021-06-06,772166
de.wikipedia.org,mobile-web,spider,2021-06-07,760074
de.wikipedia.org,mobile-web,spider,2021-06-08,843298
de.wikipedia.org,mobile-web,spider,2021-06-09,708971
de.wikipedia.org,mobile-web,spider,2021-06-10,857004
de.wikipedia.org,mobile-web,spider,2021-06-11,972656
de.wikipedia.org,mobile-web,spider,2021-06-12,911719
de.wikipedia.org,mobile-web,spider,2021-06-13,715699
de.wikipedia.org,mobile-web,spider,2021-06-14,834600
de.wikipedia.org,mobile-web,spider,2021-06-15,848401
de.wikipedia.org,mobile-web,spider,2021-06-16,1047739
de.wikipedia.org,mobile-web,spider,2021-06-17,866862
de.wikipedia.org,mobile-web,spider,2021-06-18,824037
de.wikipedia.org,mobile-web,spider,2021-06-19,1194766
de.wikipedia.org,mobile-web,spider,2021-06-20,621806
de.wikipedia.org,mobile-web,spider,2021-06-21,630644
de.wikipedia.org,mobile-web,spider,2021-06-22,768268
de.wikipedia.org,mobile-web,spider,2021-06-23,950395
de.wikipedia.org,mobile-web,spider,2021-06-24,1121391
de.wikipedia.org,mobile-web,spider,2021-06-25,853224
de.wikipedia.org,mobile-web,spider,2021-06-26,776131
de.wikipedia.org,mobile-web,spider,2021-06-27,629660
de.wikipedia.org,mobile-web,spider,2021-06-28,559733
de.wikipedia.org,mobile-web,spider,2021-06-29,654884
de.wikipedia.org,mobile-web,spider,2021-06-30,996227
de.wikipedia.org,mobile-web,spider,2021-07-01,1032493
de.wikipedia.org,mobile-web,spider,2021-07-02,1374187
de.wikipedia.org,mobile-web,spider,2021-07-03,952192
de.wikipedia.org,mobile-web,spider,2021-07-04,755129
de.wikipedia.org,mobile-web,spider,2021-07-05,750912
de.wikipedia.org,mobile-web,spider,2021-07-06,1003647
de.wikipedia.org,mobile-web,spider,2021-07-07,903769
de.wikipedia.org,mobile-web,spider,2021-07-08,733018
de.wikipedia.org,mobile-web,spider,2021-07-09,812566
de.wikipedia.org,mobile-web,spider,2021-07-10,788541
de.wikipedia.org,mobile-web,spider,2021-07-11,734322
de.wikipedia.org,mobile-web,spider,2021-07-12,639305
de.wikipedia.org,mobile-web,spider,2021-07-13,544871
de.wikipedia.org,mobile-web,spider,2021-07-14,502107
de.wikipedia.org,mobile-web,spider,2021-07-15,751477
de.wikipedia.org,mobile-web,spider,2021-07-16,776129
de.wikipedia.org,mobile-web,spider,2021-07-17,960629
de.wikipedia.org,mobile-web,spider,2021-07-18,1019178
de.wikipedia.org,mobile-web,spider,2021-07-19,1157241
de.wikipedia.org,mobile-web,spider,2021-07-20,915165
de.wikipedia.org,mobile-web,spider,2021-07-21,773806
de.wikipedia.org,mobile-web,spider,2021-07-22,800363
de.wikipedia.org,mobile-web,spider,2021-07-23,914484
de.wikipedia.org,mobile-web,spider,2021-07-24,743279
de.wikipedia.org,mobile-web,spider,2021-07-25,934207
de.wikipedia.org,mobile-web,spider,2021-07-26,929901
de.wikipedia.org,mobile-web,spider,2021-07-27,1078601
de.wikipedia.org,mobile-web,spider,2021-07-28,1053864
de.wikipedia.org,mobile-web,spider,2021-07-29,1133223
de.wikipedia.org,mobile-web,spider,2021-07-30,1114681
de.wikipedia.org,mobile-web,spider,2021-07-31,1259967
de.wikipedia.org,mobile-web,spider,2021-08-01,1214151
de.wikipedia.org,mobile-web,spider,2021-08-02,1151062
de.wikipedia.org,mobile-web,spider,2021-08-03,1143552
de.wikipedia.org,mobile-web,spider,2021-08-04,961719
de.wikipedia.org,mobile-web,spider,2021-08-05,930983
de.wikipedia.org,mobile-web,spider,2021-08-06,861835
de.wikipedia.org,mobile-web,spider,2021-08-07,960259
de.wikipedia.org,mobile-web,spider,2021-08-08,1053973
de.wikipedia.org,mobile-web,spider,2021-08-09,1005506
de.wikipedia.org,mobile-web,spider,2021-08-10,958223
de.wikipedia.org,mobile-web,spider,2021-08-11,1072158
de.wikipedia.org,mobile-web,spider,2021-08-12,1180451
de.wikipedia.org,mobile-web,spider,2021-08-13,821474
de.wikipedia.org,mobile-web,spider,2021-08-14,831985
de.wikipedia.org,mobile-web,spider,2021-08-15,868154
de.wikipedia.org,mobile-web,spider,2021-08-16,824061
de.wikipedia.org,mobile-web,spider,2021-08-17,985983
de.wikipedia.org,mobile-web,spider,2021-08-18,1172999
de.wikipedia.org,mobile-web,spider,2021-08-19,1199608
de.wikipedia.org,mobile-web,spider,2021-08-20,1045424
de.wikipedia.org,mobile-web,spider,2021-08-21,1052606
de.wikipedia.org,mobile-web,spider,2021-08-22,965828
de.wikipedia.org,mobile-web,spider,2021-08-23,848701
de.wikipedia.org,mobile-web,spider,2021-08-24,891808
de.wikipedia.org,mobile-web,spider,2021-08-25,871586
de.wikipedia.org,mobile-web,spider,2021-08-26,928998
de.wikipedia.org,mobile-web,spider,2021-08-27,1004799
de.wikipedia.org,mobile-web,spider,2021-08-28,937294
de.wikipedia.org,mobile-web,spider,2021-08-29,973275
de.wikipedia.org,mobile-web,spider,2021-08-30,981349
de.wikipedia.org,mobile-web,spider,2021-08-31,931190
de.wikipedia.org,mobile-web,spider,2021-09-01,700157
de.wikipedia.org,mobile-web,spider,2021-09-02,766794
de.wikipedia.org,mobile-web,spider,2021-09-03,922661
de.wikipedia.org,mobile-web,spider,2021-09-04,1021570
de.wikipedia.org,mobile-web,spider,2021-09-05,931213
de.wikipedia.org,mobile-web,spider,2021-09-06,969370
de.wikipedia.org,mobile-web,spider,2021-09-07,986234
de.wikipedia.org,mobile-web,spider,2021-09-08,909792
de.wikipedia.org,mobile-web,spider,2021-09-09,836915
de.wikipedia.org,mobile-web,spider,2021-09-10,800172
de.wikipedia.org,mobile-web,spider,2021-09-11,799636
de.wikipedia.org,mobile-web,spider,2021-09-12,874698
de.wikipedia.org,mobile-web,spider,2021-09-13,835168
de.wikipedia.org,mobile-web,spider,2021-09-14,830245
de.wikipedia.org,mobile-web,spider,2021-09-15,1047514
de.wikipedia.org,mobile-web,spider,2021-09-16,1207240
de.wikipedia.org,mobile-web,spider,2021-09-17,1062814
de.wikipedia.org,mobile-web,spider,2021-09-18,1010463
de.wikipedia.org,mobile-web,spider,2021-09-19,1104572
de.wikipedia.org,mobile-web,spider,2021-09-20,1026791
de.wikipedia.org,mobile-web,spider,2021-09-21,965617
de.wikipedia.org,mobile-web,spider,2021-09-22,884688
de.wikipedia.org,mobile-web,spider,2021-09-23,940282
de.wikipedia.org,mobile-web,spider,2021-09-24,994350
de.wikipedia.org,mobile-web,spider,2021-09-25,902891
de.wikipedia.org,mobile-web,spider,2021-09-26,887602
de.wikipedia.org,mobile-web,spider,2021-09-27,949880
de.wikipedia.org,mobile-web,spider,2021-09-28,956703
de.wikipedia.org,mobile-web,spider,2021-09-29,863576
de.wikipedia.org,mobile-web,spider,2021-09-30,1065685
de.wikipedia.org,mobile-web,spider,2021-10-01,920358
de.wikipedia.org,mobile-web,spider,2021-10-02,896053
de.wikipedia.org,mobile-web,spider,2021-10-03,832361
de.wikipedia.org,mobile-web,spider,2021-10-04,781194
de.wikipedia.org,mobile-web,spider,2021-10-05,847722
de.wikipedia.org,mobile-web,spider,2021-10-06,816974
de.wikipedia.org,mobile-web,spider,2021-10-07,893370
de.wikipedia.org,mobile-web,spider,2021-10-08,750261
de.wikipedia.org,mobile-web,spider,2021-10-09,873417
de.wikipedia.org,mobile-web,spider,2021-10-10,865602
de.wikipedia.org,mobile-web,spider,2021-10-11,1023538
de.wikipedia.org,mobile-web,spider,2021-10-12,1002791
de.wikipedia.org,mobile-web,spider,2021-10-13,917083
de.wikipedia.org,mobile-web,spider,2021-10-14,848074
de.wikipedia.org,mobile-web,spider,2021-10-15,893475
de.wikipedia.org,mobile-web,spider,2021-10-16,882255
de.wikipedia.org,mobile-web,spider,2021-10-17,941036
de.wikipedia.org,mobile-web,spider,2021-10-18,930701
de.wikipedia.org,mobile-web,spider,2021-10-19,880443
de.wikipedia.org,mobile-web,spider,2021-10-20,824457
de.wikipedia.org,mobile-web,spider,2021-10-21,1044853
de.wikipedia.org,mobile-web,spider,2021-10-22,1020321
de.wikipedia.org,mobile-web,spider,2021-10-23,967580
de.wikipedia.org,mobile-web,spider,2021-10-24,927810
de.wikipedia.org,mobile-web,spider,2021-10-25,823612
de.wikipedia.org,mobile-web,spider,2021-10-26,811930
de.wikipedia.org,mobile-web,spider,2021-10-27,787050
de.wikipedia.org,mobile-web,spider,2021-10-28,825515
de.wikipedia.org,mobile-web,spider,2021-10-29,1089003
de.wikipedia.org,mobile-web,spider,2021-10-30,811783
de.wikipedia.org,mobile-web,spider,2021-10-31,878702
de.wikipedia.org,mobile-web,spider,2021-11-01,824607
de.wikipedia.org,mobile-web,spider,2021-11-02,1019519
de.wikipedia.org,mobile-web,spider,2021-11-03,1041859
de.wikipedia.org,mobile-web,spider,2021-11-04,1011027
de.wikipedia.org,mobile-web,spider,2021-11-05,1035059
de.wikipedia.org,mobile-web,spider,2021-11-06,917075
de.wikipedia.org,mobile-web,spider,2021-11-07,1054821
de.wikipedia.org,mobile-web,spider,2021-11-08,936265
de.wikipedia.org,mobile-web,spider,2021-11-09,914164
de.wikipedia.org,mobile-web,spider,2021-11-10,844940
de.wikipedia.org,mobile-web,spider,2021-11-11,758655
de.wikipedia.org,mobile-web,spider,2021-11-12,675960
de.wikipedia.org,mobile-web,spider,2021-11-13,570289
de.wikipedia.org,mobile-web,spider,2021-11-14,880931
de.wikipedia.org,mobile-web,spider,2021-11-15,1116548
de.wikipedia.org,mobile-web,spider,2021-11-16,1214575
de.wikipedia.org,mobile-web,spider,2021-11-17,1383463
de.wikipedia.org,mobile-web,spider,2021-11-18,1310967
de.wikipedia.org,mobile-web,spider,2021-11-19,1096528
de.wikipedia.org,mobile-web,spider,2021-11-20,1042451
de.wikipedia.org,mobile-web,spider,2021-11-21,1120582
de.wikipedia.org,mobile-web,spider,2021-11-22,1162113
de.wikipedia.org,mobile-web,spider,2021-11-23,1205459
de.wikipedia.org,mobile-web,spider,2021-11-24,1024853
de.wikipedia.org,mobile-web,spider,2021-11-25,967467
de.wikipedia.org,mobile-web,spider,2021-11-26,902767
de.wikipedia.org,mobile-web,spider,2021-11-27,903211
de.wikipedia.org,mobile-web,spider,2021-11-28,866436
de.wikipedia.org,mobile-web,spider,2021-11-29,836110
de.wikipedia.org,mobile-web,spider,2021-11-30,741910
de.wikipedia.org,mobile-web,spider,2021-12-01,849199
de.wikipedia.org,mobile-web,spider,2021-12-02,1022121
de.wikipedia.org,mobile-web,spider,2021-12-03,1097930
de.wikipedia.org,mobile-web,spider,2021-12-04,959610
de.wikipedia.org,mobile-web,spider,2021-12-05,866254
de.wikipedia.org,mobile-web,spider,2021-12-06,936434
de.wikipedia.org,mobile-web,spider,2021-12-07,864771
de.wikipedia.org,mobile-web,spider,2021-12-08,906262
de.wikipedia.org,mobile-web,spider,2021-12-09,828662
de.wikipedia.org,mobile-web,spider,2021-12-10,867137
de.wikipedia.org,mobile-web,spider,2021-12-11,1006375
de.wikipedia.org,mobile-web,spider,2021-12-12,970145
de.wikipedia.org,mobile-web,spider,2021-12-13,989633
de.wikipedia.org,mobile-web,spider,2021-12-14,1149184
de.wikipedia.org,mobile-web,spider,2021-12-15,800366
de.wikipedia.org,mobile-web,spider,2021-12-16,1302908
de.wikipedia.org,mobile-web,spider,2021-12-17,1011858
de.wikipedia.org,mobile-web,spider,2021-12-18,1633312
de.wikipedia.org,mobile-web,spider,2021-12-19,1250731
de.wikipedia.org,mobile-web,spider,2021-12-20,966881
de.wikipedia.org,mobile-web,spider,2021-12-21,1240637
de.wikipedia.org,mobile-web,spider,2021-12-22,994711
de.wikipedia.org,mobile-web,spider,2021-12-23,912529
de.wikipedia.org,mobile-web,spider,2021-12-24,890349
de.wikipedia.org,mobile-web,spider,2021-12-25,879662
de.wikipedia.org,mobile-web,spider,2021-12-26,907144
de.wikipedia.org,mobile-web,spider,2021-12-27,804440
de.wikipedia.org,mobile-web,spider,2021-12-28,813609
de.wikipedia.org,mobile-web,spider,2021-12-29,887479
de.wikipedia.org,mobile-web,spider,2021-12-30,854654
de.wikipedia.org,mobile-web,spider,2021-12-31,896588
de.wikipedia.org,mobile-web,spider,2022-01-01,896684
de.wikipedia.org,mobile-web,spider,2022-01-02,1246553
de.wikipedia.org,mobile-web,spider,2022-01-03,1239232
de.wikipedia.org,mobile-web,spider,2022-01-04,1086839
de.wikipedia.org,mobile-web,spider,2022-01-05,1152010
de.wikipedia.org,mobile-web,spider,2022-01-06,1375655
de.wikipedia.org,mobile-web,spider,2022-01-07,1518764
de.wikipedia.org,mobile-web,spider,2022-01-08,1444963
de.wikipedia.org,mobile-web,spider,2022-01-09,1579101
de.wikipedia.org,mobile-web,spider,2022-01-10,1293450
de.wikipedia.org,mobile-web,spider,2022-01-11,1153602
de.wikipedia.org,mobile-web,spider,2022-01-12,1276487
de.wikipedia.org,mobile-web,spider,2022-01-13,1234816
de.wikipedia.org,mobile-web,spider,2022-01-14,795113
de.wikipedia.org,mobile-web,spider,2022-01-15,759242
de.wikipedia.org,mobile-web,spider,2022-01-16,696085
